Museum.Name,Legal.Name,Museum.Type,State..Administrative.Location.,Region.Code..AAM.,Is.Museum,Tax.Year,Annual.Revenue
NATURE & RAPTOR CENTER OF PUEBLO,NATURE AND RAPTOR CENTER OF PUEBLO,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",CO,5,False,2013,255607.0
NEDERLAND AREA HISTORICAL SOCIETY,NEDERLAND AREA HISTORICAL SOCIETY,HISTORIC PRESERVATION,CO,5,False,2013,3245.0
NEW CASTLE HISTORICAL SOCIETY,NEW CASTLE HISTORICAL SOCIETY,HISTORIC PRESERVATION,CO,5,False,2013,564993.0
NORTH FORK HISTORICAL SOCIETY,NORTH FORK HISTORICAL SOCIETY INCORPORATED,HISTORIC PRESERVATION,CO,5,False,2013,0.0
NOVO RESTORATION,NOVO RESTORATION INC,HISTORIC PRESERVATION,CO,5,False,2013,0.0
OLD COLORADO CITY HISTORICAL SOCIETY,OLD COLORADO CITY HISTORICAL SOCIETY,HISTORIC PRESERVATION,CO,5,False,2013,32976.0
OLD HOMESTEAD HOUSE MUSEUM,OLD HOMESTEAD HOUSE MUSEUM INC,HISTORY MUSEUM,CO,5,True,2013,0.0
ORDER OF THE AZURE ROSE,ORDER OF THE AZURE ROSE,HISTORIC PRESERVATION,CO,5,False,2013,0.0
ORPHEUM THEATER,ORPHEUM THEATER INC,HISTORIC PRESERVATION,CO,5,False,2013,0.0
OUR GLOBAL VILLAGE MUSEUM,GLOBAL VILLAGE MUSEUM OF ARTS AND CULTURES,GENERAL MUSEUM,CO,5,True,2013,192346.0
OURAY COUNTY HISTORICAL SOCIETY,OURAY COUNTY HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,CO,5,False,2013,102829.0
OURAY COUNTY RANCH HISTORY MUSEUM,OURAY COUNTY RANCH HISTORY MUSEUM,HISTORY MUSEUM,CO,5,True,2013,0.0
PARK COUNTY LOCAL HISTORY ARCHIVES,PARK COUNTY LOCAL HISTORY ARCHIVES,GENERAL MUSEUM,CO,5,True,2013,0.0
PARKER AREA HISTORICAL SOCIETY,PARKER AREA HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,CO,5,False,2013,0.0
PAWNEE HISTORICAL SOCIETY,PAWNEE HISTORICAL SOCIETY,HISTORIC PRESERVATION,CO,5,False,2013,0.0
PHILLIPS COUNTY HISTORICAL SOCIETY & MUSEUM,PHILLIPS COUNTY HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,CO,5,False,2013,0.0
PIKE NATIONAL HISTORIC TRAIL ASSOCIATION,PIKE NATIONAL HISTORIC TRAIL ASSOCIATION,HISTORIC PRESERVATION,CO,5,False,2013,0.0
PIKES PEAK AUTO HILL CLIMB EDUCATIONAL MUSEUM,PIKES PEAK AUTO HILL CLIMB EDUCATIONAL MUSEUM INC,GENERAL MUSEUM,CO,5,True,2013,970612.0
PIKES PEAK HISTORICAL STREET RAILWAY FOUNDATION,PIKES PEAK HISTORICAL STREET RAILWAY FOUNDATION,HISTORIC PRESERVATION,CO,5,False,2013,53850.0
PINE RIVER VALLEY HERITAGE SOCIETY,PINE RIVER VALLEY HERITAGE SOCIETY,GENERAL MUSEUM,CO,5,True,2013,0.0
PIONEER HISTORICAL SOCIETY OF BENT COUNTY,PIONEER HISTORICAL SOCIETY OF BENT COUNTY,HISTORIC PRESERVATION,CO,5,False,2013,39059.0
PIONEER TOWN,THE PIONEER TOWN FOUNDATION,HISTORIC PRESERVATION,CO,5,False,2013,0.0
PLAINS CONSERVATION CENTER,PLAINS CONSERVATION CENTER,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",CO,5,False,2013,798958.0
PLATTEFORUM,PLATTEFORUM,GENERAL MUSEUM,CO,5,True,2013,437290.0
POCKET FLAG PROJECT,POCKET FLAG PROJECT INC,HISTORIC PRESERVATION,CO,5,False,2013,0.0
PRORODEO HALL OF FAME,PRORODEO HALL OF FAME AND MUSEUM OF THE AMERICAN COWBOY,GENERAL MUSEUM,CO,5,True,2013,880809.0
PUEBLO COUNTY HISTORICAL SOCIETY,PUEBLO COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,CO,5,False,2013,104701.0
PUEBLO FIREFIGHTERS HISTORICAL SOCIETY,PUEBLO FIREFIGHTERS HISTORICAL SOCIETY,HISTORIC PRESERVATION,CO,5,False,2013,8805.0
PUEBLO LOCOMOTIVE & RAIL HISTORICAL SOCIETY,AMERICAN HISTORICAL LOCOMOTIVE RESTORATION GROUP INC,HISTORIC PRESERVATION,CO,5,False,2013,0.0
PUEBLO RAILWAY FOUNDATION,PUEBLO RAILWAY FOUNDATION,GENERAL MUSEUM,CO,5,True,2013,88021.0
PUEBLO WEISBROD AIRCRAFT MUSEUM & HISTORICAL SOCIETY,PUEBLO HISTORICAL AIRCRAFT SOCIETY,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,CO,5,True,2013,68567.0
PUEBLO ZOO,PUEBLO ZOOLOGICAL SOCIETY,"ZOO, AQUARIUM, OR WILDLIFE CONSERVATION",CO,5,False,2013,1460227.0
RAILWAY & LOCOMOTIVE HISTORICA,RAILWAY AND LOCOMOTIVE HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,CO,1,False,2013,252991.0
RED MOUNTAIN HISTORICAL PRESERVATION,RED MOUNTAIN FRIENDS OF HISTORICAL PRESERVATION,HISTORIC PRESERVATION,CO,5,False,2013,0.0
REDSTONE HISTORICAL SOCIETY,REDSTONE HISTORICAL SOCIETY,HISTORIC PRESERVATION,CO,5,False,2013,0.0
RICO HISTORICAL SOCIETY,RICO HISTORICAL SOCIETY,HISTORIC PRESERVATION,CO,5,False,2013,19141.0
RIDGWAY RAILROAD MUSEUM,RIDGWAY RAILROAD MUSEUM,GENERAL MUSEUM,CO,5,True,2013,0.0
RIFLE CREEK MUSEUM,RIFLE CREEK MUSEUM,GENERAL MUSEUM,CO,5,True,2013,8395.0
RIMROCKER HISTORICAL SOCIETY OF WESTERN MONTROSE COUNTY,RIMROCKER HISTORICAL SOCIETY OF WESTERN MONTROSE COUNTY INC,HISTORIC PRESERVATION,CO,5,False,2013,0.0
ROCKY FLATS COLD WAR MUSEUM,ROCKY FLATS COLD WAR MUSEUM,HISTORY MUSEUM,CO,5,True,2013,32313.0
ROCKY MOUNTAIN LACE GUILD,ROCKY MOUNTAIN LACE GUILD,ART MUSEUM,CO,5,True,2013,0.0
ROCKY MOUNTAIN MOTORCYCLE MUSEUM & HALL OF FAME,ROCKY MOUNTAIN MOTORCYCLE MUSEUM & HALL OF FAME,GENERAL MUSEUM,CO,5,True,2013,18161.0
ROCKY MOUNTAIN NATIONAL PARK,ROCKY MOUNTAIN CONSERVANCY,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",CO,5,False,2013,2503857.0
ROCKY MOUNTAIN QUILT MUSEUM,ROCKY MOUNTAIN QUILT MUSEUM,GENERAL MUSEUM,CO,5,True,2013,273684.0
ROUNDHOUSE PRESERVATION,ROUNDHOUSE PRESERVATION INC,HISTORIC PRESERVATION,CO,5,False,2013,8899.0
SAN JUAN HISTORICAL SOCIETY,SAN JUAN HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,CO,5,False,2013,0.0
SAN LUIS VALLEY HISTORY CENTER MUSEUM,SAN LUIS VALLEY MUSEUM,HISTORY MUSEUM,CO,5,True,2013,53624.0
SANGRE DE CRISTO ARTS & CONFERENCE CENTER,SANGRE DE CRISTO ARTS & CONFERENCE CENTER INC,GENERAL MUSEUM,CO,5,True,2013,1809763.0
SCOTTISH RITE MASONIC CENTER,SCOTTISH RITE MASONIC CENTER,HISTORIC PRESERVATION,CO,5,False,2013,25980.0
SEDALIA HISTORIC FIRE HOUSE MUSEUM,THE SEDALIA HISTORIC FIRE HOUSE MUSEUM,GENERAL MUSEUM,CO,5,True,2013,0.0
SILT HISTORICAL PARK & MUSEUM,SILT HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,CO,5,False,2013,0.0
SILT HISTORICAL SOCIETY,SILT HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,CO,5,False,2013,0.0
SINGLETON-BISS MUSEUM OF FINE ART,SINGLETON-BISS MUSEUM OF FINE ART INC,ART MUSEUM,CO,5,True,2013,65000.0
SOUTH PARK CITY MUSEUM,SOUTH PARK SENIORS INC,GENERAL MUSEUM,CO,5,True,2013,64767.0
SOUTHEASTERN COLORADO HERITAGE CENTER,SOUTHEASTERN COLORADO HERITAGE CENTER,HISTORY MUSEUM,CO,5,True,2013,48060.0
SOUTHERN UTE CULTURAL CENTER AND MUSEUM,SOUTHERN UTE CULTURAL CENTER AND MUSEUM,GENERAL MUSEUM,CO,5,True,2013,1670474.0
SOUTHERN UTE MUSEUM,SOUTHERN UTE CULTURAL CENTER AND MUSEUM,GENERAL MUSEUM,CO,5,True,2013,1670474.0
SPARK GALLERY,SPARK GALLERY INC,ART MUSEUM,CO,5,True,2013,0.0
ST VRAIN HISTORICAL SOCIETY,ST VRAIN HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,CO,5,False,2013,83432.0
STEAMBOAT ART MUSEUM,STEAMBOAT ART MUSEUM,ART MUSEUM,CO,5,True,2013,174543.0
STUDENT ART GALLERY,NAROPA UNIVERSITY,ART MUSEUM,CO,5,True,2013,24505841.0
SUMMIT HISTORICAL SOCIETY,SUMMIT HISTORICAL SOCIETY,HISTORIC PRESERVATION,CO,5,False,2013,43631.0
SURFACE CREEK VALLEY HISTORICAL SOCIETY,SURFACE CREEK VALLEY HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,CO,5,False,2013,32930.0
TARA-HISTORICAL SOCIETY,TARA-HISTORICAL SOCIETY,HISTORIC PRESERVATION,CO,5,False,2013,12121.0
TELLURIDE HISTORICAL MUSEUM,TELLURIDE HISTORICAL MUSEUM INC,HISTORY MUSEUM,CO,5,True,2013,335081.0
TRAILHEAD CHILDREN'S MUSEUM,TRAILHEAD CHILDRENS MUSEUM,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,CO,5,True,2013,164689.0
TREAD OF PIONEERS MUSEUM,TREAD OF PIONEERS HISTORICAL COMMISSION,HISTORY MUSEUM,CO,5,True,2013,311851.0
TRI-LAKES VIEWS,TRI-LAKES VIEWS INC,ART MUSEUM,CO,5,True,2013,5200.0
TRINIDAD JUNIOR HISTORICAL SOCIETY,TRINIDAD JUNIOR HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,CO,5,False,2013,0.0
UPPER TOMICHI HISTORICAL COMMUNITY ASSOCIATION,UPPER TOMICHI HISTORICAL COMMUNITY ASSOCIATION,HISTORIC PRESERVATION,CO,5,False,2013,0.0
VICTOR MUSEUM,VICTOR MUSEUM IMPROVEMENT ASSOCIATION,GENERAL MUSEUM,CO,5,True,2013,110094.0
VICTORIA H. MYHREN GALLERY,COLORADO SEMINARY,ART MUSEUM,CO,5,True,2013,3260435754.0
VICTORIOUS SOCIETY,VICTORIOUS SOCIETY INC,HISTORIC PRESERVATION,CO,5,False,2013,0.0
VINTAGE MOTOS-MUSEUM,DENVER FIREFIGHTERS MUSEUM INC,GENERAL MUSEUM,CO,5,True,2013,464634.0
WASHINGTON COUNTY MUSEUM,WASHINGTON COUNTY MUSEUM ASSOCIATION,GENERAL MUSEUM,CO,5,True,2013,32401.0
WESTERN MUSEUM OF MINING & INDUSTRY,WESTERN MUSEUM OF MINING & INDUSTRY,HISTORY MUSEUM,CO,5,True,2013,322161.0
WESTMINSTER AREA HISTORICAL AND MUSEUM SOCIETY,WESTMINSTER AREA HISTORICAL AND MUSEUM SOCIETY,HISTORIC PRESERVATION,CO,5,False,2013,0.0
WINDSOR RESTORATION AND HISTORICAL ASSOCIATION,WINDSOR RESTORATION AND HISTORICAL ASSOCIATION INC,HISTORIC PRESERVATION,CO,5,False,2013,235159.0
WINGS OVER ROCKIES AIR,WINGS OVER THE ROCKIES AIR & SPACE MUSEUM,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,CO,5,True,2013,5633476.0
WINGS OVER THE ROCKIES AIR & SPACE MUSEUM,WINGS OVER THE ROCKIES AIR & SPACE MUSEUM,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,CO,5,True,2013,5633476.0
WORLD AVIATION MUSEUM,WORLD AVIATION MUSEUM CORP,GENERAL MUSEUM,CO,5,True,2013,61920.0
WRIGHTS MESA HISTORICAL SOCIETY,WRIGHTS MESA HISTORICAL SOCIETY,HISTORIC PRESERVATION,CO,5,False,2013,0.0
102ND INFANTRY REGIMENT MUSEUM,102ND INFANTRY REGIMENT MUSEUM INC,GENERAL MUSEUM,CT,1,True,2013,0.0
8TH REGIMENT CONNECTICUT VOLUNTEERS COMPANY A,8TH REGIMENT CONNECTICUT VOLUNTEERS COMPANY A,HISTORIC PRESERVATION,CT,1,False,2013,0.0
AFRICAN AMERICAN HISTORICAL ASSOCIATION OF FAIRFIELD COUNTY,THE AFRICAN AMERICAN HISTORICAL ASSOCIATION OF FAIRFIELD CO,HISTORIC PRESERVATION,CT,1,False,2013,200.0
ALDRICH CONTEMPORARY ART MUSEUM,THE ALDRICH CONTEMPORARY ART MUSEUM INC,ART MUSEUM,CT,1,True,2013,739083.0
AMBLER FARM,FRIENDS OF AMBLER FARM INC,HISTORY MUSEUM,CT,1,True,2013,348206.0
AMERICAN CLOCK & WATCH MUSEUM,AMERICAN CLOCK & WATCH MUSEUM INC,GENERAL MUSEUM,CT,1,True,2013,236756.0
AMERICAN MURAL PROJECT,AMERICAN MURAL PROJECT INC,ART MUSEUM,CT,1,True,2013,210367.0
AMERICAN MUSEUM OF AVIATION,AMERICAN MUSEUM OF AVIATION INC,HISTORY MUSEUM,CT,1,True,2013,17841.0
AMERICAN MUSEUM TORT LAW,AMERICAN MUSEUM TORT LAW INC,HISTORY MUSEUM,CT,1,True,2013,83442.0
AMISTAD COMMITTEE,AMISTAD COMMITTEE INC,HISTORIC PRESERVATION,CT,1,False,2013,58150.0
ANSONIA NATURE CENTER,FRIENDS OF THE ANSONIA NATURE CENTER,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",CT,1,False,2013,95740.0
ART STUDY GALLERY,UNIVERSITY OF SAINT JOSEPH,ART MUSEUM,CT,1,True,2013,69197073.0
ASSOCIATION FOR PRESERVATION TECHNOLOGY NORTHEAST,ASSOCIATION FOR PRESERVATION TECHNOLOGY NORTHEAST INC,HISTORIC PRESERVATION,CT,2,False,2013,51494.0
AVERY-COPP MUSEUM,AVERY-COPP MUSEUM INC,GENERAL MUSEUM,CT,1,True,2013,461649.0
BARNES MUSEUM,BARNES FOUNDATION,ART MUSEUM,CT,2,True,2013,35191506.0
BARNUM MUSEUM,BARNUM MUSEUM FOUNDATION INC,GENERAL MUSEUM,CT,1,True,2013,528071.0
BARTLETT ARBORETUM & GARDENS,BARTLETT ARBORETUM ASSOCIATION INC,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",CT,1,False,2013,818014.0
BECKLEY FURNACE,FRIENDS OF BECKLEY FURNACE INC,HISTORIC PRESERVATION,CT,1,False,2013,0.0
BETHANY HISTORICAL SOCIETY,BETHANY HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,CT,1,False,2013,0.0
BETHEL HISTORICAL SOCIETY,BETHEL HISTORICAL SOCIETY,HISTORIC PRESERVATION,CT,1,False,2013,283450.0
BRADLEY-WHEELER HOUSE,WESTPORT HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,CT,1,False,2013,495614.0
BRIGADE OF THE AMERICAN REVOLUTION,BRIGADE OF THE AMERICAN REVOLUTION,HISTORIC PRESERVATION,CT,1,False,2013,47032.0
BROOKFIELD HISTORICAL SOCIETY,BROOKFIELD HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,CT,1,False,2013,0.0
BROOKLYN HISTORICAL SOCIETY,BROOKLYN HISTORICAL SOCIETY,HISTORIC PRESERVATION,CT,1,False,2013,0.0
CANTON HISTORICAL SOCIETY,CANTON HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,CT,1,False,2013,74854.0
CENTER FOR CONTEMPORARY PRINTMAKING,CENTER FOR CONTEMPORARY PRINTMAKING INC,GENERAL MUSEUM,CT,1,True,2013,675644.0
CHATHAM HISTORICAL SOCIETY,CHATHAM HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,CT,1,False,2013,272870.0
CHESTER HISTORICAL SOCIETY,CHESTER HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,CT,1,False,2013,0.0
CHILDREN'S MUSEUM OF SOUTHEASTERN CONNECTICUT,CHILDRENS MUSEUM OF SOUTHEASTERN CONNECTICUT INC,CHILDREN'S MUSEUM,CT,1,True,2013,281389.0
COLUMBIA HISTORICAL SOCIETY,COLUMBIA HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,CT,1,False,2013,10364.0
CONFEDERATION OF UNION GENERALS,CONFEDERATION OF UNION GENERALS INC,NATURAL HISTORY MUSEUM,CT,1,True,2013,0.0
CONNECTICUT AERONAUTICAL HISTORICAL ASSOCIATION,CONNECTICUT AERONAUTICAL HISTORICAL ASSOCIATION,HISTORIC PRESERVATION,CT,1,False,2013,2113537.0
CONNECTICUT CHILDREN'S MUSEUM,CONNECTICUT CHILDRENS MUSEUM,CHILDREN'S MUSEUM,CT,1,True,2013,799710.0
CONNECTICUT EASTERN RAILROAD MUSEUM,CONNECTICUT EASTERN CHAPT NATIONAL RAILWAY HISTORICAL SOCIE,GENERAL MUSEUM,CT,1,True,2013,57692.0
CONNECTICUT SCIENCE CENTER,CONNECTICUT SCIENCE CENTER INC,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,CT,1,True,2013,10792709.0
CONNECTICUT TREES OF HONOR MEMORIAL,CONNECTICUT TREES OF HONOR MEMORIAL,HISTORIC PRESERVATION,CT,1,False,2013,44533.0
CONNECTICUT'S BEARDSLEY ZOO,CONNECTICUT ZOOLOGICAL SOCIETY INC,"ZOO, AQUARIUM, OR WILDLIFE CONSERVATION",CT,1,False,2013,3252566.0
CORNWALL HISTORICAL SOCIETY,CORNWALL HISTORICAL SOCIETY INCORPORATED,HISTORIC PRESERVATION,CT,1,False,2013,99365.0
CRYSTAL LAKE HISTORICAL SOCIETY,CRYSTAL LAKE HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,CT,4,False,2013,0.0
DANBURY RAILWAY MUSEUM,DANBURY RAILWAY MUSEUM INC,HISTORY MUSEUM,CT,1,True,2013,154682.0
DAVISON ART CENTER,WESLEYAN UNIVERSITY,ART MUSEUM,CT,1,True,2013,566062000.0
DEACON JOHN-GRAVE FOUNDATION,DEACON JOHN-GRAVE FOUNDATION INC,HISTORIC PRESERVATION,CT,1,False,2013,25133.0
DENISON HOMESTEAD,DENISON SOCIETY INC,HISTORIC PRESERVATION,CT,1,False,2013,153858.0
DENISON PEQUOTSEPOS NATURE CENTER,DENISON PEQUOTSEPOS NATURE CENTER INC,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",CT,1,False,2013,3201817.0
DERBY HISTORICAL SOCIETY OF DERBY,DERBY HISTORICAL SOCIETY OF DERBY CT INC,HISTORIC PRESERVATION,CT,1,False,2013,138451.0
DOROTHY WHITFIELD HISTORIC SOCIETY,DOROTHY WHITFIELD HISTORIC SOCIETY INC,HISTORY MUSEUM,CT,1,True,2013,27862.0
DURHAM HISTORICAL SOCIETY,DURHAM HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,CT,1,False,2013,0.0
EAST HADDAM HISTORICAL SOCIETY,EAST HADDAM HISTORICAL SOCIETY INCORPORATED,HISTORIC PRESERVATION,CT,1,False,2013,59878.0
EAST HAVEN HISTORICAL SOCIETY,EAST HAVEN HISTORICAL SOCIETY INCORPORATED,HISTORIC PRESERVATION,CT,1,False,2013,0.0
EASTFORD HISTORICAL SOCIETY,EASTFORD HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,CT,1,False,2013,0.0
ELEANOR BUCK WOLF NATURE CENTER,FRIENDS OF THE ELEANOR BUCK WOLF NATURE CENTER,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",CT,1,False,2013,0.0
ELLINGTON HISTORICAL SOCIETY,THE ELLINGTON HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,CT,1,False,2013,0.0
ENFIELD HISTORICAL SOCIETY,ENFIELD HISTORICAL SOCIETY INCORPORATED,HISTORIC PRESERVATION,CT,1,False,2013,36381.0
ENVIRONMENTAL LEARNING CENTERS OF CT,ENVIRONMENTAL LEARNING CENTERS OF CONNECTICUT INC,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",CT,1,False,2013,720907.0
ESSEX HISTORICAL SOCIETY,ESSEX HISTORICAL SOCIETY,HISTORIC PRESERVATION,CT,1,False,2013,122676.0
ESSEX HISTORICAL SOCIETY HILLS ACADEMY,ESSEX HISTORICAL SOCIETY,HISTORIC PRESERVATION,CT,1,False,2013,122676.0
ETHNIC HISTORICAL ARCHIVES CENTER,ETHNIC HISTORICAL ARCHIVES CENTER OF NEW HAVEN INC,HISTORIC PRESERVATION,CT,1,False,2013,29873.0
EZRA AND CECILE ZILKHA GALLERY,WESLEYAN UNIVERSITY,ART MUSEUM,CT,1,True,2013,566062000.0
FAIRFIELD HISTORICAL SOCIETY,FAIRFIELD HISTORICAL SOCIETY,HISTORIC PRESERVATION,CT,1,False,2013,0.0
FAIRFIELD MUSEUM AND HISTORY CENTER,FAIRFIELD HISTORICAL SOCIETY,HISTORIC PRESERVATION,CT,1,False,2013,0.0
FALLS VILLAGE CANAAN HISTORICAL SOCIETY,FALLS VILLAGE CANAAN HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,CT,1,False,2013,34424.0
FARM AT HILLTOP,FRIENDS OF THE FARM AT HILLTOP INC,HISTORIC PRESERVATION,CT,1,False,2013,49047.0
FARMINGTON CANAL RAIL TO TRAIL ASSOCIATION,FARMINGTON CANAL RAIL TO TRAIL ASSOCIATION INC,HISTORIC PRESERVATION,CT,1,False,2013,0.0
FARMINGTON VALLEY ANTIQUES GUILD,FARMINGTON VALLEY ANTIQUES GUILD INC,HISTORIC PRESERVATION,CT,1,False,2013,0.0
GALLERY OF CONTEMPORARY ART,SACRED HEART UNIVERSITY,ART MUSEUM,CT,1,True,2013,209448756.0
GLACIER SOCIETY,GLACIER SOCIETY INC,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,CT,1,True,2013,62765.0
GLEBE HOUSE MUSEUM,SEABURY SOCIETY FOR THE PRESERVATION OF THE GLEBE HOUSE IN,HISTORIC PRESERVATION,CT,1,False,2013,85671.0
GOVERNOR JONATHAN TRUMBULL HOUSE,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTIO,HISTORIC PRESERVATION,CT,1,False,2013,117551.0
GREATER MIDDLETOWN MILITARY MUSEUM,GREATER MIDDLETOWN MILITARY MUSEUM,HISTORY MUSEUM,CT,1,True,2013,0.0
GREENWICH PRESERVATION TRUST,GREENWICH PRESERVATION TRUST INC,HISTORIC PRESERVATION,CT,1,False,2013,0.0
GUNS OF NORWICH HISTORICAL SOCIETY,GUNS OF NORWICH HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,CT,1,False,2013,0.0
HADDAM HISTORICAL SOCIETY,HADDAM HISTORICAL SOCIETY,HISTORIC PRESERVATION,CT,1,False,2013,109589.0
HAMPTON ANTIQUARIAN AND HISTORICAL SOCIETY,HAMPTON ANTIQUARIAN AND HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,CT,1,False,2013,11665.0
HARTFORD PRESERVATION ALLIANCE,HARTFORD PRESERVATION ALLIANCE INC,HISTORIC PRESERVATION,CT,1,False,2013,282450.0
HARVEST RESEARCH IN CULTURE,HARVEST RESEARCH IN CULTURE INC,GENERAL MUSEUM,CT,1,True,2013,0.0
HARVEY CUSHING/JOHN HAY WHITNEY MEDICAL LIBRARY/ HISTORICAL LIBRARY,YALE UNIVERSITY,HISTORY MUSEUM,CT,1,True,2013,25819298295.0
HAZARDVILLE INSTITUTE CONSERVANCY SOCIETY,HAZARDVILLE INSTITUTE CONSERVANCY SOCIETY INC,HISTORIC PRESERVATION,CT,1,False,2013,3856.0
HILL-STEAD MUSEUM,HILL-STEAD MUSEUM,HISTORY MUSEUM,CT,1,True,2013,2088892.0
HISTORICAL SOCIETY OF GLASTONBURG,HISTORICAL SOCIETY OF GLASTONBURY INCORPORATED,HISTORIC PRESERVATION,CT,1,False,2013,196996.0
HISTORICAL SOCIETY OF GLASTONBURY,HISTORICAL SOCIETY OF GLASTONBURY INCORPORATED,HISTORIC PRESERVATION,CT,1,False,2013,196996.0
HOLLISTER HOUSE GARDEN,HOLLISTER HOUSE GARDEN INC,NATURAL HISTORY MUSEUM,CT,1,True,2013,1053617.0
HOYT-BARNUM HOUSE,STAMFORD HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,CT,1,False,2013,160762.0
INSTITUTE FOR AMERICAN INDIAN STUDIES,INSTITUTE FOR AMERICAN INDIAN STUDIES,GENERAL MUSEUM,CT,1,True,2013,303540.0
JEWISH HISTORICAL SOCIETY OF GREATER STAMFORD,JEWISH HISTORICAL SOCIETY OF GREATER STAMFORD INC,HISTORIC PRESERVATION,CT,1,False,2013,0.0
JOHN KELLEY MEMORIAL FUND,JOHN KELLEY MEMORIAL FUND,HISTORIC PRESERVATION,CT,1,False,2013,0.0
JOSELOFF GALLERY,UNIVERSITY OF HARTFORD,ART MUSEUM,CT,1,True,2013,0.0
JOSEPH N GOFF HOUSE,JOSEPH N GOFF HOUSE INC,HISTORY MUSEUM,CT,1,True,2013,0.0
KHMER CULTURE,FRIENDS OF KHMER CULTURE INC,HISTORIC PRESERVATION,CT,1,False,2013,138751.0
KNIGHTS OF COLUMBUS MUSEUM,KNIGHTS OF COLUMBUS MUSEUM INC,GENERAL MUSEUM,CT,1,True,2013,1927534.0
LEITNER FAMILY OBSERVATORY AND PLANETARIUM,YALE UNIVERSITY,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,CT,1,True,2013,25819298295.0
LIGHTHOUSE MUSEUM STONINGTON,STONINGTON HISTORICAL SOCIETY,HISTORIC PRESERVATION,CT,1,False,2013,1014410.0
LITCHFIELD HISTORICAL SOCIETY,LITCHFIELD HISTORICAL SOCIETY,HISTORIC PRESERVATION,CT,1,False,2013,792410.0
LITTLE RED SCHOOL HOUSE ASSOCIATION OF WINCHESTER,LITTLE RED SCHOOL HOUSE ASSOCIATION OF WINCHESTER INCORPORA,HISTORIC PRESERVATION,CT,1,False,2013,0.0
LOCKWOOD-MATHEWS MANSION MUSEUM OF NORWALK,LOCKWOOD-MATHEWS MANSION MUSEUM OF NORWALK INC,GENERAL MUSEUM,CT,1,True,2013,1482871.0
LYME HISTORICAL SOCIETY,FLORENCE GRISWOLD MUSEUM INC,HISTORIC PRESERVATION,CT,1,False,2013,2174388.0
MADISON HISTORICAL SOCIETY,MADISON HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,CT,1,False,2013,79531.0
MANCHESTER HISTORY MUSEUM,MANCHESTER HISTORICAL SOCIETY,HISTORY MUSEUM,CT,1,True,2013,1205.0
MANSFIELD HISTORICAL SOCIETY,MANSFIELD HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,CT,1,False,2013,232892.0
MARITIME AQUARIUM AT NORWALK,THE MARITIME AQUARIUM AT NORWALK INC,"ZOO, AQUARIUM, OR WILDLIFE CONSERVATION",CT,1,False,2013,10386911.0
MARSH BOTANICAL GARDEN,YALE UNIVERSITY,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",CT,1,False,2013,25819298295.0
